x y z u v
4.655391 1.227189 0.000000 0.998632 0.052284
4.832985 1.381790 0.000000 0.999384 0.035102
3.390330 5.140822 0.000000 0.999788 -0.020603
3.030909 5.312909 0.000000 0.999418 -0.034127
4.359375 0.058559 0.000000 0.998152 0.060766
4.472406 0.122034 0.000000 0.997699 0.067799
6.571335 1.015188 0.000000 0.991440 0.130564
6.432804 1.024009 0.000000 0.941955 0.335741
4.152632 1.174525 0.000000 0.998330 0.057771
4.328502 1.305711 0.000000 0.999187 0.040309
4.998190 4.693213 0.000000 0.996699 -0.081190
4.877027 4.672460 0.000000 0.998033 -0.062691
4.635001 4.341268 0.000000 0.999996 -0.002678
4.584468 4.220867 0.000000 0.999746 -0.022520
5.086226 4.226322 0.000000 0.999997 -0.002423
5.021394 4.495046 0.000000 0.999407 -0.034445
7.231810 4.602940 0.000000 0.998862 0.047692
8.911060 2.530975 0.000000 0.989202 -0.146561
1.529052 4.463522 0.000000 0.996649 0.081793
1.492425 4.261418 0.000000 0.999127 0.041775
1.562678 5.639402 0.000000 0.999320 -0.036866
1.597892 5.258061 0.000000 0.996325 -0.085648
4.479279 3.518282 0.000000 1.000000 -0.000832
5.054010 3.620523 0.000000 0.989997 0.141086
7.170832 5.633020 0.000000 0.996632 0.082007
7.265023 5.531802 0.000000 0.995641 0.093273
1.325364 0.943763 0.000000 0.997314 0.073248
1.448346 0.866414 0.000000 0.996693 0.081259
8.534900 2.809684 0.000000 0.863757 0.503908
8.438551 2.740741 0.000000 0.999541 -0.030297
6.771435 0.130056 0.000000 0.999937 -0.011229
6.539062 5.932098 0.000000 0.999997 0.002522
8.187258 0.389998 0.000000 0.988200 -0.153170
8.126988 0.285650 0.000000 0.986832 -0.161750
7.593750 5.803281 0.000000 0.995402 0.095784
7.734375 5.950820 0.000000 0.999023 0.044186
7.704915 0.290882 0.000000 0.994867 -0.101192
7.453125 0.048479 0.000000 0.999457 -0.032960
2.980509 5.600325 0.000000 0.999272 -0.038151
3.394018 5.856319 0.000000 0.999917 -0.012848
6.640292 0.057856 0.000000 0.999998 -0.002036
6.328125 0.054648 0.000000 1.000000 -0.000881
7.034265 5.792741 0.000000 0.999283 0.037870
7.315956 5.896409 0.000000 0.998806 0.048854
4.129487 5.561618 0.000000 0.996547 -0.083028
4.609910 5.948381 0.000000 0.996981 -0.077652
2.693663 0.342598 0.000000 0.999582 0.028913
2.500469 0.310944 0.000000 0.999666 0.025838
2.116236 5.936830 0.000000 0.999972 -0.007416
2.360507 5.946077 0.000000 0.999969 -0.007925
3.361871 0.210195 0.000000 0.999237 0.039058
3.515625 0.058864 0.000000 0.999847 0.017477
4.905531 0.061398 0.000000 0.992248 0.124271
5.205477 0.069588 0.000000 0.991493 0.130158
2.085034 0.281232 0.000000 0.999697 0.024618
1.685588 0.136301 0.000000 0.999903 0.013930
1.442137 5.723515 0.000000 0.999123 -0.041863
1.828125 5.942414 0.000000 0.999954 -0.009572
1.162791 0.163385 0.000000 0.999699 0.024545
1.273378 0.066807 0.000000 0.999866 0.016378
0.818405 5.675346 0.000000 0.998020 -0.062893
1.022735 5.679721 0.000000 0.998526 -0.054273
8.876058 0.201680 0.000000 0.999753 -0.022239
8.760381 0.234571 0.000000 0.998758 -0.049834
8.076866 5.703428 0.000000 0.990066 0.140602
8.574391 5.939813 0.000000 0.997657 0.068420
5.783515 5.648149 0.000000 0.982395 -0.186818
6.125093 5.728714 0.000000 0.997618 -0.068983
0.217065 0.075597 0.000000 0.998369 0.057091
3.624256 5.864519 0.000000 0.999843 -0.017697
3.617357 5.735638 0.000000 0.998854 -0.047871
8.713605 4.436167 0.000000 0.999901 -0.014058
8.947981 4.406250 0.000000 0.999571 -0.029277
6.233046 4.988201 0.000000 0.964954 -0.262421
6.382559 4.822999 0.000000 0.909011 -0.416772
8.645036 1.125506 0.000000 0.996284 -0.086134
8.514358 0.994589 0.000000 0.998083 -0.061887
2.037972 5.462629 0.000000 0.998320 -0.057935
1.871927 5.112608 0.000000 0.996193 -0.087180
5.661328 4.323062 0.000000 0.994797 0.101879
5.683535 4.517038 0.000000 0.999967 -0.008164
4.282663 5.288140 0.000000 0.995863 -0.090871
4.204162 5.353974 0.000000 0.996543 -0.083074
4.865146 3.211043 0.000000 0.999885 0.015146
4.958020 3.316885 0.000000 0.999694 0.024718
4.930275 2.766453 0.000000 0.999947 -0.010317
4.275681 2.770062 0.000000 1.000000 -0.000602
4.034205 2.767719 0.000000 0.999951 0.009932
4.244632 3.241734 0.000000 0.999979 -0.006453
4.369000 3.322086 0.000000 0.999996 -0.002767
3.061099 0.980500 0.000000 1.000000 -0.000341
2.745125 0.777514 0.000000 0.998909 0.046689
7.629760 4.779483 0.000000 0.989952 0.141406
7.892192 4.968335 0.000000 0.999448 0.033211
4.232778 2.485798 0.000000 0.999939 0.011033
4.440586 2.079747 0.000000 0.999960 0.008972
0.607245 2.403075 0.000000 1.000000 -0.000460
0.687482 2.322195 0.000000 1.000000 -0.000395
8.234102 5.748308 0.000000 0.993758 0.111558
8.119369 5.876349 0.000000 0.994549 0.104272
7.877930 5.284865 0.000000 0.984970 0.172728
8.086456 5.250282 0.000000 0.986377 0.164499
0.151044 0.698914 0.000000 0.998826 0.048434
1.919932 1.351344 0.000000 0.999768 -0.021536
1.900504 1.169375 0.000000 0.998187 0.060197
0.275754 2.725118 0.000000 1.000000 -0.000045
0.060461 2.569752 0.000000 1.000000 -0.000006
4.319150 0.418289 0.000000 0.993917 0.110135
4.614311 0.592538 0.000000 0.991054 0.133460
1.023876 5.330074 0.000000 0.997576 -0.069589
0.900278 5.269643 0.000000 0.998546 -0.053909
0.979885 0.356683 0.000000 0.998190 0.060147
0.791184 0.333121 0.000000 0.998210 0.059799
0.990012 0.775048 0.000000 0.997349 0.072762
1.214645 0.788510 0.000000 0.997717 0.067534
0.818405 5.832713 0.000000 0.999765 -0.021693
0.700106 5.919518 0.000000 0.999659 -0.026117
8.670768 5.192883 0.000000 0.993083 0.117411
8.835423 5.221214 0.000000 0.999598 0.028355
0.633865 4.145968 0.000000 0.999894 0.014553
0.551342 4.012322 0.000000 1.000000 0.000620
2.089299 0.794834 0.000000 0.998011 0.063044
1.627668 0.717814 0.000000 0.997071 0.076486
2.201317 0.276264 0.000000 0.999720 0.023645
2.235403 0.147707 0.000000 0.999932 0.011633
4.770596 5.725762 0.000000 0.992811 -0.119696
5.085962 5.396439 0.000000 0.985309 -0.170784
7.732373 3.952118 0.000000 0.855682 -0.517503
7.863474 4.169269 0.000000 0.895825 -0.444406
2.878455 0.795050 0.000000 0.999557 0.029765
2.938030 0.947667 0.000000 0.999333 0.036511
7.479690 1.489329 0.000000 0.990596 0.136821
7.892619 1.459069 0.000000 0.987638 0.156753
8.131958 2.946867 0.000000 0.988989 -0.147991
8.058948 2.841470 0.000000 0.999887 -0.015057
8.039052 0.273009 0.000000 0.994978 -0.100090
8.263096 0.606540 0.000000 0.977012 -0.213185
5.969995 1.328341 0.000000 0.999332 -0.036545
5.938637 1.136277 0.000000 0.992618 0.121280
6.202361 1.003209 0.000000 0.919002 0.394252
5.956043 0.983336 0.000000 0.961732 0.273993
2.392865 0.931916 0.000000 0.997813 0.066097
2.128359 0.912513 0.000000 0.995499 0.094771
4.535007 2.048377 0.000000 0.999999 -0.001311
4.581552 1.919579 0.000000 0.999981 -0.006098
8.412679 3.375780 0.000000 0.908690 -0.417472
8.409207 3.801799 0.000000 0.895178 -0.445709
2.451830 4.645094 0.000000 0.999901 -0.014068
2.579294 4.563544 0.000000 0.999060 -0.043353
3.188213 4.705555 0.000000 0.999341 -0.036288
3.131072 5.320906 0.000000 0.999293 -0.037584
3.367019 5.428590 0.000000 0.998678 -0.051407
1.131699 4.524112 0.000000 0.999140 0.041460
1.265459 4.485213 0.000000 0.999793 0.020329
2.408846 0.293888 0.000000 0.999706 0.024245
2.775513 0.382280 0.000000 0.999662 0.025990
2.511701 1.247994 0.000000 0.994038 0.109033
2.332874 1.377217 0.000000 0.999555 0.029841
3.863966 1.020977 0.000000 0.999383 0.035112
3.771591 0.939601 0.000000 0.998802 0.048935
7.665073 0.425031 0.000000 0.983806 -0.179235
7.863232 0.142716 0.000000 0.994879 -0.101073
0.085610 4.585763 0.000000 0.999998 0.002072
0.722069 4.598222 0.000000 0.999965 0.008320
0.592125 4.767200 0.000000 0.999996 -0.002728
0.644498 1.051437 0.000000 0.999699 0.024532
0.654141 0.832238 0.000000 0.998598 0.052933
0.444990 1.506279 0.000000 0.999974 -0.007165
0.054232 1.593750 0.000000 0.999956 -0.009345
0.470257 1.678839 0.000000 0.999796 -0.020202
0.480727 1.389823 0.000000 0.999990 -0.004388
0.766414 4.712089 0.000000 0.999997 0.002425
0.821913 4.886255 0.000000 0.999508 -0.031359
8.494405 5.331335 0.000000 0.991354 0.131214
8.517519 5.475480 0.000000 0.992451 0.122645
8.418389 4.222700 0.000000 0.968757 -0.248012
8.525867 3.845599 0.000000 0.959173 -0.282821
4.742468 2.070842 0.000000 0.999996 -0.002674
3.242567 5.700015 0.000000 0.999560 -0.029666
3.383192 5.730906 0.000000 0.999140 -0.041465
7.818319 3.920561 0.000000 0.954786 -0.297292
8.131868 3.618747 0.000000 0.937862 0.347009
0.159928 3.815208 0.000000 1.000000 -0.000352
0.310430 3.860155 0.000000 1.000000 0.000057
5.312805 0.791165 0.000000 0.983403 0.181434
5.333107 1.264845 0.000000 0.996520 0.083359
3.866137 3.900309 0.000000 0.999778 -0.021047
3.865275 3.757789 0.000000 0.999235 -0.039098
8.542105 1.088285 0.000000 0.997685 -0.068006
8.494356 1.220333 0.000000 0.999996 0.002650
6.214271 1.224954 0.000000 0.945089 0.326814
6.340463 1.219374 0.000000 0.986390 0.164424
2.258044 1.281266 0.000000 0.999834 0.018226
2.268743 1.104690 0.000000 0.996522 0.083326
5.815816 5.378505 0.000000 0.976287 -0.216481
5.957900 5.013127 0.000000 0.982985 -0.183684
5.315202 0.149508 0.000000 0.985227 0.171254
5.195764 0.667459 0.000000 0.984321 0.176387
5.315781 0.546639 0.000000 0.978815 0.204746
8.065123 0.880916 0.000000 0.997318 -0.073185
7.584640 0.923479 0.000000 0.996966 -0.077832
2.830086 1.393038 0.000000 0.999541 0.030300
2.869806 1.158634 0.000000 0.999629 0.027223
2.987581 5.390346 0.000000 0.999292 -0.037624
3.279735 5.362397 0.000000 0.999599 -0.028317
5.496129 0.404047 0.000000 0.955973 0.293454
5.648372 0.405435 0.000000 0.981888 0.189460
8.476890 4.993943 0.000000 0.989673 0.143345
8.370915 4.824960 0.000000 0.999737 0.022942
0.945750 2.171626 0.000000 0.999984 -0.005651
1.053844 2.242709 0.000000 0.999994 -0.003512
6.001032 4.472936 0.000000 0.990988 0.133953
0.944109 1.114784 0.000000 0.999122 0.041896
1.006565 1.042281 0.000000 0.999120 0.041935
3.446454 5.639238 0.000000 0.999234 -0.039144
3.184192 5.405506 0.000000 0.999445 -0.033306
1.168927 4.968905 0.000000 0.997855 -0.065465
1.238404 5.380224 0.000000 0.997694 -0.067880
2.853075 1.486293 0.000000 0.990357 0.138542
0.696359 5.520502 0.000000 0.997431 -0.071639
0.567724 5.550478 0.000000 0.997976 -0.063593
1.560069 5.923935 0.000000 0.999937 -0.011237
1.442137 5.857129 0.000000 0.999909 -0.013512
1.547763 0.489018 0.000000 0.997876 0.065142
1.830016 0.683302 0.000000 0.997849 0.065556
1.425827 0.141910 0.000000 0.999883 0.015316
1.558699 0.075103 0.000000 0.999904 0.013840
1.655715 5.387699 0.000000 0.997687 -0.067976
1.537730 5.500487 0.000000 0.998006 -0.063127
7.733049 5.719826 0.000000 0.985110 0.171927
8.127833 5.768246 0.000000 0.995566 0.094064
3.626389 4.789525 0.000000 0.999685 -0.025085
3.669649 4.665123 0.000000 0.998763 -0.049726
7.240402 4.820061 0.000000 0.981436 0.191789
7.310920 4.701236 0.000000 0.942624 -0.333857
0.249859 4.039720 0.000000 0.999999 0.001601
0.393237 4.165128 0.000000 0.999994 0.003524
5.315202 0.288685 0.000000 0.987553 0.157285
4.972700 0.235628 0.000000 0.991573 0.129551
2.001763 0.665829 0.000000 0.998490 0.054941
2.241236 0.917882 0.000000 0.997877 0.065131
3.613196 0.136346 0.000000 0.999725 0.023461
3.807672 0.073383 0.000000 0.999587 0.028740
3.674182 0.518799 0.000000 0.998095 0.061702
3.667567 0.754822 0.000000 0.998309 0.058133
1.340175 5.028233 0.000000 0.996939 -0.078187
1.452790 5.225192 0.000000 0.996812 -0.079784
5.080490 1.630083 0.000000 0.999996 -0.002970
5.080641 1.501178 0.000000 0.999209 0.039778
5.077723 1.074189 0.000000 0.990728 0.135862
5.208479 0.998077 0.000000 0.991828 0.127580
6.502652 5.067491 0.000000 0.862213 -0.506546
6.642042 5.089136 0.000000 0.994600 -0.103782
6.735430 5.009486 0.000000 0.976842 -0.213964
6.597249 4.800152 0.000000 0.936708 -0.350110
6.022905 5.692977 0.000000 0.984285 -0.176587
6.075133 5.423328 0.000000 0.942830 -0.333273
2.372491 5.213242 0.000000 0.998005 -0.063142
2.300374 5.070263 0.000000 0.997470 -0.071086
0.358728 1.732416 0.000000 0.999859 -0.016795
2.210154 4.785407 0.000000 0.993383 -0.114850
2.342384 4.844332 0.000000 0.997645 -0.068582
2.347600 4.566841 0.000000 0.999998 0.002158
5.046227 4.860640 0.000000 0.994407 -0.105619
4.756872 5.044311 0.000000 0.993420 -0.114526
8.397649 2.322282 0.000000 0.856678 0.515851
8.302877 2.240139 0.000000 0.881075 0.472976
5.222572 1.431664 0.000000 0.999991 -0.004209
5.470461 1.545743 0.000000 0.999996 -0.002925
0.737952 0.593850 0.000000 0.997959 0.063865
0.615651 0.695804 0.000000 0.997635 0.068727
1.590124 1.684727 0.000000 0.999039 -0.043828
1.430057 1.862249 0.000000 0.999964 -0.008493
1.279746 4.121987 0.000000 0.999996 -0.002926
1.427255 4.128527 0.000000 0.999993 0.003648
3.980007 2.509682 0.000000 0.999602 0.028228
3.859731 2.245288 0.000000 0.999222 0.039438
2.810530 5.019248 0.000000 0.999938 -0.011125
2.580765 5.058688 0.000000 0.998735 -0.050291
4.035737 5.449029 0.000000 0.996228 -0.086775
3.544130 5.635770 0.000000 0.998627 -0.052381
8.373021 3.592297 0.000000 0.847215 -0.531251
8.460483 3.480157 0.000000 0.828499 -0.559991
8.322148 3.859272 0.000000 0.869487 -0.493957
8.357072 3.997132 0.000000 0.904208 -0.427092
4.202219 5.153334 0.000000 0.997896 -0.064829
4.279881 5.422568 0.000000 0.995492 -0.094849
3.898835 5.585877 0.000000 0.997511 -0.070517
3.940970 5.473288 0.000000 0.997352 -0.072732
8.320182 2.520164 0.000000 0.960981 0.276616
8.439095 2.582588 0.000000 0.861756 -0.507323
7.048687 0.126375 0.000000 0.999517 -0.031067
7.004124 0.495903 0.000000 0.999630 -0.027207
0.674331 1.454962 0.000000 0.999926 -0.012144
1.219911 1.447418 0.000000 0.998540 -0.054026
0.172427 3.690208 0.000000 1.000000 -0.000158
0.295291 3.648601 0.000000 1.000000 0.000259
4.836189 4.914067 0.000000 0.995924 -0.090192
4.969599 4.939319 0.000000 0.993936 -0.109956
0.742379 2.065280 0.000000 0.999998 -0.001796
0.843583 2.187533 0.000000 1.000000 0.000921
1.308808 1.079037 0.000000 0.998448 0.055689
1.219825 1.161694 0.000000 0.998833 0.048293
6.672205 4.563622 0.000000 0.993372 -0.114939
6.928157 4.639717 0.000000 0.990418 -0.138104
7.346599 0.524913 0.000000 0.994261 -0.106984
7.220280 0.573043 0.000000 0.993195 -0.116461
6.530318 0.710603 0.000000 0.983724 0.179685
6.765605 0.381874 0.000000 0.999876 -0.015774
6.846927 0.207238 0.000000 0.999859 -0.016813
6.860903 0.311542 0.000000 0.999742 -0.022734
0.269902 0.331555 0.000000 0.997890 0.064929
0.057687 0.317920 0.000000 0.997859 0.065408
0.218018 5.616410 0.000000 0.998480 -0.055124
0.325389 5.647435 0.000000 0.997673 -0.068185
8.708775 5.632823 0.000000 0.995040 0.099472
8.850316 5.642009 0.000000 0.999123 0.041873
5.252229 4.484326 0.000000 0.999986 -0.005340
5.375957 4.300746 0.000000 0.999973 0.007283
7.973326 5.678896 0.000000 0.993357 0.115076
7.874146 5.424440 0.000000 0.963834 0.266502
3.672414 4.175009 0.000000 0.999972 0.007489
3.989240 4.091577 0.000000 0.999996 0.002970
8.711466 1.734241 0.000000 0.998070 0.062106
8.944335 1.767244 0.000000 0.997442 0.071480
3.545861 4.183098 0.000000 0.999993 -0.003825
3.613607 4.412304 0.000000 0.998601 -0.052872
4.635512 5.038807 0.000000 0.995819 -0.091349
4.531497 5.152432 0.000000 0.994811 -0.101738
3.129288 1.583523 0.000000 0.987747 0.156062
3.102929 1.407712 0.000000 0.999038 0.043846
3.801461 1.110294 0.000000 0.999445 0.033315
3.631297 1.254995 0.000000 0.999530 0.030645
6.998748 4.965993 0.000000 0.999790 -0.020514
6.973908 4.857238 0.000000 0.997212 -0.074618
8.935865 3.688220 0.000000 0.945169 -0.326582
8.935865 3.813220 0.000000 0.994524 -0.104508
5.232022 4.892786 0.000000 0.994432 -0.105377
5.454775 4.935526 0.000000 0.988991 -0.147973
5.930022 0.663146 0.000000 0.955835 0.293904
5.880621 0.531132 0.000000 0.973775 0.227511
7.444233 4.529874 0.000000 0.925610 -0.378480
7.694488 4.649126 0.000000 0.994454 -0.105171
7.956457 2.275438 0.000000 0.914868 0.403753
7.856951 2.224286 0.000000 0.896377 0.443293
0.492128 0.640026 0.000000 0.998114 0.061395
0.335774 0.857058 0.000000 0.998066 0.062159
0.247301 1.100115 0.000000 0.999937 0.011266
0.424251 0.937814 0.000000 0.999327 0.036682
6.715963 4.865393 0.000000 0.991681 -0.128718
6.832648 4.794074 0.000000 0.983856 -0.178964
3.504939 0.633665 0.000000 0.998599 0.052922
3.566877 0.759159 0.000000 0.999281 0.037906
3.116158 0.673465 0.000000 0.998938 0.046065
2.965581 0.681803 0.000000 0.999102 0.042370
1.001283 4.139523 0.000000 0.999998 -0.002122
1.206782 4.253951 0.000000 0.999988 0.004957
7.112445 1.586186 0.000000 0.941022 0.338345
7.013433 1.448702 0.000000 0.927375 0.374134
4.815712 0.902403 0.000000 0.992542 0.121900
4.657060 0.678046 0.000000 0.990881 0.134742
8.953125 0.062500 0.000000 0.999945 -0.010520
8.924491 3.299471 0.000000 0.636106 0.771602
0.327715 0.136672 0.000000 0.999141 0.041451
0.369740 0.262209 0.000000 0.998703 0.050925
7.562168 0.442955 0.000000 0.984506 -0.175349
7.530639 0.584762 0.000000 0.985924 -0.167191
0.957347 5.948621 0.000000 0.999899 -0.014194
3.954701 4.678181 0.000000 0.999586 -0.028761
4.268519 4.647580 0.000000 0.999152 -0.041171
3.607532 0.323093 0.000000 0.998929 0.046269
3.449956 0.277394 0.000000 0.999476 0.032372
7.364655 5.536435 0.000000 0.987186 0.159573
7.438069 5.429842 0.000000 0.986246 0.165281
1.740356 5.755021 0.000000 0.999686 -0.025074
1.867787 5.715914 0.000000 0.999721 -0.023614
1.975611 5.879244 0.000000 0.999978 -0.006575
1.975611 5.764072 0.000000 0.999700 -0.024512
8.734307 1.551049 0.000000 0.999908 0.013559
8.473474 1.565651 0.000000 0.993145 0.116891
4.568047 0.297732 0.000000 0.990743 0.135749
4.449988 0.251503 0.000000 0.993991 0.109457
8.274705 3.270952 0.000000 0.998759 -0.049804
8.343285 2.922961 0.000000 0.999907 -0.013634
6.687315 1.405463 0.000000 0.991224 0.132193
6.580661 1.451847 0.000000 0.994600 0.103783
0.245347 1.666817 0.000000 0.999864 -0.016467
0.128628 1.694450 0.000000 0.999660 -0.026077
0.146776 1.883824 0.000000 0.999934 -0.011464
0.072380 1.970624 0.000000 1.000000 -0.000947
1.781533 5.416196 0.000000 0.997679 -0.068090
2.047248 5.215541 0.000000 0.996611 -0.082261
5.995352 5.543049 0.000000 0.985169 -0.171587
5.863782 5.517708 0.000000 0.952255 -0.305305
7.995383 3.578785 0.000000 0.977071 0.212916
7.975275 3.462871 0.000000 0.995900 -0.090460
1.425827 0.275523 0.000000 0.999252 0.038672
1.198731 0.285994 0.000000 0.999478 0.032319
4.362189 5.941363 0.000000 0.998152 -0.060771
4.078125 5.943706 0.000000 0.999231 -0.039220
4.221564 5.885068 0.000000 0.999120 -0.041937
4.221564 5.772479 0.000000 0.995508 -0.094678
5.006096 3.908750 0.000000 0.999196 0.040081
5.108557 3.819311 0.000000 0.999993 0.003751
3.058481 4.526260 0.000000 0.990701 -0.136060
2.960403 4.479822 0.000000 0.991826 -0.127596
6.301493 0.456308 0.000000 0.990857 0.134914
6.384521 0.401998 0.000000 0.996153 0.087635
5.994127 5.125784 0.000000 0.950840 -0.309682
5.899768 5.289472 0.000000 0.957194 -0.289446
2.152630 5.212392 0.000000 0.997618 -0.068984
2.192242 5.074207 0.000000 0.997063 -0.076592
8.389234 0.075781 0.000000 0.997239 -0.074253
7.270801 5.278078 0.000000 0.992834 0.119503
7.163781 5.341000 0.000000 0.992278 0.124038
5.053414 5.716813 0.000000 0.983268 -0.182163
5.479920 5.522627 0.000000 0.969718 -0.244226
8.582875 1.441715 0.000000 0.999346 0.036174
8.736341 1.813074 0.000000 0.985954 0.167020
6.140562 1.135334 0.000000 0.996404 0.084732
6.010625 1.197990 0.000000 0.970535 0.240958
6.486664 1.363597 0.000000 0.999943 0.010663
6.386380 1.357152 0.000000 0.996894 0.078749
6.142939 0.908047 0.000000 0.967720 0.252026
6.182495 0.780090 0.000000 0.955300 0.295639
7.382485 1.451383 0.000000 0.929240 0.369478
7.372633 1.344894 0.000000 0.999173 -0.040656
5.927149 0.440561 0.000000 0.981833 0.189749
5.899811 0.341165 0.000000 0.993813 0.111064
5.612635 5.498176 0.000000 0.981579 -0.191056
5.426100 5.409685 0.000000 0.973804 -0.227387
4.844478 3.582431 0.000000 0.999988 -0.004866
4.714807 3.712048 0.000000 0.999997 0.002425
3.384509 0.628618 0.000000 0.998965 0.045495
3.326319 0.418548 0.000000 0.999374 0.035382
8.759788 2.191514 0.000000 0.906467 0.422277
8.917594 1.944022 0.000000 0.989332 0.145676
1.165614 1.348386 0.000000 0.999764 0.021724
1.385395 1.147652 0.000000 0.998331 0.057758
6.324277 5.758640 0.000000 0.998459 -0.055493
6.460160 5.883048 0.000000 0.999829 -0.018480
6.214425 0.385156 0.000000 0.996473 0.083916
6.060878 0.051171 0.000000 0.999802 0.019902
0.195838 3.161846 0.000000 1.000000 0.000007
0.368104 3.230455 0.000000 1.000000 0.000057
3.267582 5.877962 0.000000 0.999962 -0.008752
3.173832 5.772894 0.000000 0.999755 -0.022135
0.858931 2.861608 0.000000 1.000000 0.000068
0.949789 3.000000 0.000000 1.000000 0.000008
0.621881 3.155397 0.000000 1.000000 0.000193
0.581557 3.293610 0.000000 1.000000 0.000099
0.581557 2.706390 0.000000 1.000000 -0.000034
0.621881 2.844603 0.000000 1.000000 -0.000129
6.038260 5.945436 0.000000 0.999999 -0.001633
5.926834 5.892345 0.000000 0.999130 -0.041700
2.709191 0.054649 0.000000 0.999975 0.007005
1.068085 3.593465 0.000000 1.000000 -0.000615
1.032197 3.710287 0.000000 0.999984 0.005589
1.796749 4.619233 0.000000 0.998079 -0.061962
1.799367 4.482611 0.000000 0.990537 0.137246
4.835310 4.539340 0.000000 0.999588 -0.028696
4.680884 4.735097 0.000000 0.998502 -0.054710
4.299026 4.761663 0.000000 0.999327 -0.036680
4.168055 4.634235 0.000000 0.999782 -0.020888
4.311303 4.273854 0.000000 0.999992 -0.004027
4.379890 4.055896 0.000000 0.999995 0.003142
3.765328 4.634063 0.000000 0.999627 -0.027300
3.794871 4.513586 0.000000 0.999494 -0.031800
3.748156 3.949347 0.000000 0.999195 -0.040105
2.006241 1.434546 0.000000 1.000000 -0.000732
1.983880 1.541267 0.000000 0.988068 -0.154018
7.016060 0.763238 0.000000 0.998846 -0.048033
7.024513 1.075997 0.000000 0.996162 0.087532
8.446285 5.853082 0.000000 0.994225 0.107315
8.492245 5.718896 0.000000 0.992951 0.118523
0.643303 4.971891 0.000000 0.999117 -0.042012
0.420794 5.070590 0.000000 0.999182 -0.040439
5.084064 2.202221 0.000000 0.999976 -0.006910
5.188528 2.177733 0.000000 0.998025 -0.062822
4.815618 1.883326 0.000000 0.999871 0.016086
4.780812 1.753918 0.000000 0.999874 0.015892
6.572366 5.311991 0.000000 0.982410 -0.186734
6.448725 5.202815 0.000000 0.990165 -0.139906
4.658783 0.837136 0.000000 0.994389 0.105787
4.964021 1.018450 0.000000 0.993569 0.113230
3.201689 5.947466 0.000000 0.999933 -0.011617
2.953125 5.947466 0.000000 0.999981 -0.006169
0.328775 4.839104 0.000000 0.999871 -0.016066
0.176320 4.882515 0.000000 0.999985 -0.005459
5.289034 4.110427 0.000000 0.998123 -0.061239
5.433863 4.117361 0.000000 0.999757 -0.022053
8.743787 0.925830 0.000000 0.996425 -0.084484
8.638968 0.728324 0.000000 0.989924 -0.141599
8.646742 0.838943 0.000000 0.998491 -0.054908
4.938297 2.979235 0.000000 0.999994 -0.003427
4.865789 3.073659 0.000000 0.999917 0.012893
4.599608 2.715319 0.000000 0.999999 0.001336
4.633287 2.851316 0.000000 1.000000 -0.000444
4.717265 3.228362 0.000000 0.999998 0.001976
4.625440 3.320519 0.000000 0.999947 0.010260
8.547845 4.355956 0.000000 0.998328 -0.057800
8.626682 4.632246 0.000000 0.995938 -0.090043
0.093421 4.976177 0.000000 0.998920 -0.046472
4.540704 3.706708 0.000000 1.000000 -0.000750
4.353737 3.826040 0.000000 0.999990 -0.004550
4.119348 3.720699 0.000000 0.999873 -0.015942
3.989597 3.669104 0.000000 0.999814 -0.019305
4.525581 3.823954 0.000000 1.000000 -0.000927
4.433144 3.889118 0.000000 0.999999 -0.001261
0.526732 5.735906 0.000000 0.997603 -0.069192
0.561617 5.863298 0.000000 0.999767 -0.021590
4.063473 3.301898 0.000000 0.999999 0.001228
4.036962 3.156294 0.000000 0.999865 -0.016433
3.273154 4.648636 0.000000 0.999650 -0.026454
3.490969 4.815473 0.000000 0.999876 -0.015767
7.175331 5.945589 0.000000 0.999999 0.001505
7.034706 5.894774 0.000000 0.999629 0.027228
2.812500 5.892782 0.000000 0.999996 -0.002933
2.671875 5.945316 0.000000 0.999979 -0.006467
4.545973 5.260168 0.000000 0.992649 -0.121025
4.676292 5.342307 0.000000 0.990776 -0.135510
8.576894 3.954919 0.000000 0.823886 -0.566755
8.495158 4.048979 0.000000 0.896844 -0.442348
7.500267 5.019836 0.000000 0.986935 0.161119
7.465284 4.918986 0.000000 0.995971 0.089674
4.103932 5.695485 0.000000 0.996674 -0.081488
3.996498 5.749016 0.000000 0.997038 -0.076909
7.015440 5.311828 0.000000 0.998623 0.052466
6.975174 5.549336 0.000000 0.999109 0.042201
6.834582 5.702624 0.000000 0.999955 0.009519
6.932475 5.698464 0.000000 0.998732 0.050337
0.971551 0.942847 0.000000 0.997728 0.067375
0.778605 1.048132 0.000000 0.998374 0.057004
1.061288 0.096578 0.000000 0.999786 0.020697
3.355041 1.064488 0.000000 0.999907 0.013620
3.392244 1.172201 0.000000 0.999812 0.019413
5.970124 1.546784 0.000000 0.998368 -0.057106
5.846161 1.486453 0.000000 0.997755 -0.066975
0.857779 0.632975 0.000000 0.997023 0.077107
1.124042 0.485896 0.000000 0.998402 0.056508
8.945849 2.150696 0.000000 0.987224 0.159339
8.873648 2.233547 0.000000 0.985582 0.169199
4.698163 2.311473 0.000000 0.999996 -0.002861
4.617760 2.257619 0.000000 0.999994 -0.003495
5.692638 0.645292 0.000000 0.977911 0.209024
5.736200 0.530955 0.000000 0.941542 0.336897
7.858238 1.674246 0.000000 0.956595 0.291420
7.967428 1.658831 0.000000 0.977772 0.209672
